row_id,source_record,source_line,clean_record,canonical_row_sha256,full_row_duplicate_group,predictor_duplicate_group,disposition,exclusion_reason
CP01-R0653,653,654,653,6c8035579e933ef3152a6b1bd332233d5bcba28363f625ac9617c6bcd4dbecb6,,,kept,
CP01-R0654,654,655,654,ab882484295836424ea2b951d28d0e0cc323f37b8ddbe91fb819a5567b1a6244,,,kept,
CP01-R0655,655,656,655,c97bd4f849fc2b626d753242fef553e2e5369ae159ed029694e9e7ae3d96b4b6,,,kept,
CP01-R0656,656,657,656,614985507316e5ba218a7d2d5b9e932ef5fb9748f7f22b6ba3d56e76579bf726,,,kept,
CP01-R0657,657,658,657,9839519c77af477bd6f4c2c8f8994b3e05ffbf3fd4ae45542216a48faa6e895d,,,kept,
CP01-R0658,658,659,658,0ffc9318cca05c56bd298f0261ec81f6748d7848de35cd361de1e80ecab9ac66,,,kept,
CP01-R0659,659,660,659,c236f798268413c193677ce71a3e599ef02f0f86d503c3db42779f39d30ebbc4,,,kept,
CP01-R0660,660,661,660,bdb3cb9e341031c88806d9425b693a44e9c8595275c0be9755b5f5e872169544,,,kept,
CP01-R0661,661,662,661,5026288596e1de1a3e7910b61ea63dab8900bccef56caad67fe4c72425012f26,,,kept,
CP01-R0662,662,663,662,331cb16491b5496a1f76cf6f69418eba39ba80ff065b026240c7b503fba961e6,,,kept,
CP01-R0663,663,664,663,8ea4f58fb42c4f0c96de2e63303b2afe60c4deb66c5cd96fc0fb02062766d1bc,,,kept,
CP01-R0664,664,665,664,9b38fe58abfc3313bb9096306bac48afa38b09502e4440f6968dd6b95705a46f,,,kept,
CP01-R0665,665,666,665,698bfead3b6465cd79445ab95ccdc21d721cc71da3abc010fa8594b8326ccf5c,,,kept,
CP01-R0666,666,667,666,30a3b6acb09fabe2703b3251e76362e5db1ed7fc6443eb964462dfbb6d05353c,,,kept,
CP01-R0667,667,668,667,931bd289b2aa2fe089cfa1f3361bbcad7f03735ca3867258a4b343241c429393,,,kept,
CP01-R0668,668,669,668,aa36918cd008187991b488c95336960851859794fbcf90c505f91866293051c9,,,kept,
CP01-R0669,669,670,669,0363afdff34edbecd13ef98dea899dcdfe2068cbda1628804c6eb9627f7fc609,,,kept,
CP01-R0670,670,671,670,2d34552f2dc2960840ce2d49807d67a2fd8571ac066e18d502137da81f07b9f6,,,kept,
CP01-R0671,671,672,671,b9f752b0b4eda24ef7ef5abde9c6a618cda4d05e5b7803561773f659d6ec7a1d,,,kept,
CP01-R0672,672,673,672,812d2fbd71c7521c6fb71b4ceba15837a5cf1eb220c9737e1c0919b551284e4f,,,kept,
CP01-R0673,673,674,673,0c9212258671ff95a5e0ade19644534267adfadd81edaaec0273087d2a0f3baa,,,kept,
CP01-R0674,674,675,674,4deb0eaa668ce4fe6da83caec947cfbc1a217ef93e43eb7def0de5bfef824e2e,,,kept,
CP01-R0675,675,676,675,bc1cbb97c86f754c5d8e43bece71bdf9fd74b2cb50870a1ebb27b9087c332923,,,kept,
CP01-R0676,676,677,676,319d42a2e20ce72359ab0893d293e07ca62df5e491815afafae6b94e366b615c,,,kept,
CP01-R0677,677,678,677,06a9fea96f0755cc1243813336d1c52b61e75d3dcb564857b4dcacb33d4af4cd,,,kept,
CP01-R0678,678,679,678,1f7b171e8913d35d93e0e4ef8d3c951c1e652b8999a5d1b4f0c8ddba7c1f95f9,,,kept,
CP01-R0679,679,680,679,daf1e3987bbb64a70a43133b2b4e1cd911f2a3578b7ab806a6473e8483ef5d68,,,kept,
CP01-R0680,680,681,680,84c8cc224aa6a65cab6ec139bbe6e075ed62b899ee0842e6186afb76e98fd44c,,,kept,
CP01-R0681,681,682,681,c7e2943c0f2cb0c1478f126924a97980ffd1d296846d2b96a9d656a14b520a5d,,,kept,
CP01-R0682,682,683,682,819d621fd678db4ada82658d732398cb94e9eda5a3a116fc7fe5f7a30d0818e9,,,kept,
CP01-R0683,683,684,683,7ecb1efea44f53189434201a7656c18ec9ee87e9b2c43a97165eaa445d424a0c,,,kept,
CP01-R0684,684,685,684,8c55a47dec5679440e5cba0e6a62a06c9abebda74a4bd36c7c4d864d95f7a2d0,,,kept,
CP01-R0685,685,686,685,7c35f7691844f53fa364533b4ad9f9a27fa4c5684471ed65bc08a7b19a268b88,,,kept,
CP01-R0686,686,687,686,496b2f6028f6dbc9ac8c9da62c104103487d42b0fddd43ba7f16b87e440b9139,,,kept,
CP01-R0687,687,688,687,bc2f1b760eb843a5afe4d92ad8727e89497746cd16df1026345d42991f7b3176,,,kept,
CP01-R0688,688,689,688,7d1254da6ec14b3bb8d9f06c5b8aadfabe94605c8da7a90df36da69a4bbf938c,,,kept,
CP01-R0689,689,690,689,b1d88325f308af547c036e70b241293beb7b6c9a62dafc3d85ae014950c32c99,,,kept,
CP01-R0690,690,691,690,9c40839a1033ab5add8e616037671fe5c9edd44ec5778c0fae93744d51437e47,,,kept,
CP01-R0691,691,692,691,c87a2e8018c83dc0c19bffc290b22e06abcee4667fbd886fa7cfc67851912d3a,,,kept,
CP01-R0692,692,693,692,c8c8915c15c9ece93c8157a92b32f5afbf1f566ac9e8f54b81159aa6aa932972,,,kept,
CP01-R0693,693,694,693,ebf183f9d3f2b0806d6555f9a8189893215353693f71166e65e94c345b64a1f5,,,kept,
CP01-R0694,694,695,694,7e114f60de406be4e0423602b030667e78240f93eca38fb76942638acd520353,,,kept,
CP01-R0695,695,696,695,0023f5271113817720de41e0e04ed409bd39c6d81f1d192fa9a8383fe5169522,,,kept,
CP01-R0696,696,697,696,b0621b79e9a77fa1643c44ab11147d6cd640c89d57f6f63d5c2db9c1bc77d99e,,,kept,
CP01-R0697,697,698,697,bc282c60e9844b4ec84e9797093eacc156f442b5d66e05a85d315af61585fa72,,,kept,
CP01-R0698,698,699,698,c973f31d418b79bf80a84ecb8bd254e07660268a95f8ce37acf8392cddb90295,,,kept,
CP01-R0699,699,700,699,82a8f908a6e979e7283b6fc23d590767b22a4044d3dd6a99c74a590d48cd18f5,,,kept,
CP01-R0700,700,701,700,cfded2198b28c6af87e8ec47980f90bae5f4cf6865c63a729d8ba2b18d9e65a1,,,kept,
CP01-R0701,701,702,701,1c0b6e04cabbbbb5fc2349dee511ba77adf90b94fe3f8058c95fcd3224282249,,,kept,
CP01-R0702,702,703,702,e0c2cb2b6a5107bfe05916b9e326ca02ff57ea7ba934f10d2dfe80a7246b7bcf,,,kept,
CP01-R0703,703,704,703,3a5290e9017c13ef979ac9f99ddafcac15a38535d6c6051d36a1a8bf3f0df1ff,,,kept,
CP01-R0704,704,705,704,ab2f6e8d1e1ebae3f49ca7dbe1c06ad06309b0b6d593d926956a4771a2add435,,,kept,
CP01-R0705,705,706,705,43f4a76e5c2607f038536833ff5ffa06e36a5cc307c93bfc84c45336c33241d6,,,kept,
CP01-R0706,706,707,706,1482cec80eb8ad76a8d8c63ea0c96810f176944cd9156f134cb04427a5fb0cd9,,,kept,
CP01-R0707,707,708,707,5203497aed9d96d316d84f27f4a3eaac25c1131f294fc0c7e6784e4adb01dfc9,,,kept,
CP01-R0708,708,709,708,00df86112477f744996c87ca6339c121085539d19496c93db5bc361b5e720091,,,kept,
CP01-R0709,709,710,709,1816ec3fa106fe8b99bafbe6373e7c23f9faa05e7cddbc6b5566c08f23c1bb89,,,kept,
CP01-R0710,710,711,710,564d68bb2f11655c61926e6ad59473a08733cdc1b8f242fadc0d48aabda3a97d,,,kept,
CP01-R0711,711,712,711,31f90576f5d88432095b2f2d84232c717d864b679f9557390f4cf672e8207e06,,,kept,
CP01-R0712,712,713,712,9e1f02efa63dd0b7d0230de792a10d27d66a052915525f7286eb4c3277cd7783,,,kept,
CP01-R0713,713,714,713,ebf1e4f6d0170b4652a4c0a7c3f667a03653f4e70dd6fef7056fd17178422ee4,,,kept,
CP01-R0714,714,715,714,ee77f7aa5662c50b27b28b0f5981db19dcab26374b22fed16a6c9d753f766f2c,,,kept,
CP01-R0715,715,716,715,483acb0539e728dfe2d7239717621dc85c586321cfe7b6de82492eb061517960,,,kept,
CP01-R0716,716,717,716,1262fdf74459d0f95e39c3a695b7e521c088d862937e0369affc22d519189559,,,kept,
CP01-R0717,717,718,717,f13ba9c4b6bd956680bda660aec82da4c79d0fb826004ef66da9606b8680a25e,,,kept,
CP01-R0718,718,719,718,9836938274618e228e8a34110d1e37d4fd14950b9ba6e6dda87128cf96c93b83,,,kept,
CP01-R0719,719,720,719,b3638d044b4d08f83c5ebdeea6126e0d928bc50df61ef8b3dba2ed6f16d19e3e,,,kept,
CP01-R0720,720,721,720,96ebcbb3a43bdab071749c30bfc1f98f8822825476d66e57f603c0ea5f83c917,,,kept,
CP01-R0721,721,722,721,e22e863c2798e1787fa8d5a777371b454731e068c5e8ae95e6235f9ba974f6b7,,,kept,
CP01-R0722,722,723,722,9bf136bc9dae3fea1b0b6833bd8e727718ba6cbba15cd272a2f92372e6de6bc7,,,kept,
CP01-R0723,723,724,723,d22620328e47fe2504ab1cc2b80792dc263bf855a9b3510bc594601a9e28bb52,,,kept,
CP01-R0724,724,725,724,1f2988b55338986761098bf354912b8794df3eb837770f54a89def38751aa8b5,,,kept,
CP01-R0725,725,726,725,2255c2a4c0654b660ff22a4013ce188eeee376f60f9f441bb28478a5139472af,,,kept,
CP01-R0726,726,727,726,fcdf596003fbdd51d71b9b9adbdf866b80634bac8f89d173bbd18cde3fe6c8e8,,,kept,
CP01-R0727,727,728,727,17ef7c35b49146c478ac6fd41528cab88df4dd51f8187d3969c3db035f2e372a,,,kept,
CP01-R0728,728,729,728,e340953e1e374735b3366924bbb94b8e27940f0d800016ae5e2e98c07fc2ff16,,,kept,
CP01-R0729,729,730,729,a288bf5fe843db8a163ed3111afbbcf83a488e18850f2c0db49468863a1cc2a9,,,kept,
CP01-R0730,730,731,730,7fc2ac4229ab699223c96687b72cf50c77974917f761feebf3e8181f182b7d88,,,kept,
CP01-R0731,731,732,731,1d33bb2e2a3b1b618086e2a16d4a3bfa10fa8af8457e7b9b1c2b99689a79c36d,,,kept,
CP01-R0732,732,733,732,196f0e31556ac1ede330dce8cfe3d119c961fbb59649336bf29e3536791b9139,,,kept,
CP01-R0733,733,734,733,61aad3a94aa626ad31c34d57e61c663e8c4a011eb5408d2106f8aba3ae3b7fe8,,,kept,
CP01-R0734,734,735,734,3398a77cc287dd7b6a02ca3e562ae0de92e523dcb5850944c0568e37c2ec9822,,,kept,
CP01-R0735,735,736,735,bce2789409bcc034e93a42cb220d5b46305e055da1586b4e4c0a391636195fc3,,,kept,
CP01-R0736,736,737,736,d08a6fc0ee69d64e014799eafd0fd874e86599bcb22f14ff1d3d6aff00b577bd,,,kept,
CP01-R0737,737,738,737,966f4c734c8036404be3518ba3bd4ef348ee6e939615a6c979b932e13e10b9f7,,,kept,
CP01-R0738,738,739,738,465226b3a7cfa4f03bd9bdbe40688a6fc6ad8106df793f8dccc8708e9c256c7a,,,kept,
CP01-R0739,739,740,739,445329962ffc0304665d93cb04d5833063bb4677320bda52fec0c687c3004dbe,,,kept,
CP01-R0740,740,741,740,82c386e4df53c789b3ee8d125b2ec70b200b9076a198738cf8cd82313b1d5b84,,,kept,
CP01-R0741,741,742,741,4dfd8581ef1c6453dacbd3e603c2e3581ace5d325539a4fcf293e984f9d0c37f,,,kept,
CP01-R0742,742,743,742,67930c55ace926513f57a69fe06add1fdfdc4c4c5b044963bd8babd60f791362,,,kept,
CP01-R0743,743,744,743,15750f2881496ef1acc78195bf3726051444c49ac463a3434ce4e369bb7a489d,,,kept,
CP01-R0744,744,745,744,c2a0e070cce590aae4fce3d6efa56341767374429576936087323cf6dbbbe5f9,,,kept,
CP01-R0745,745,746,745,d0edeaf8c2a091645be91e7a8f394a7ff8b54cbec77271a875c39e3d505abac5,,,kept,
CP01-R0746,746,747,746,c6ffe7dd1da8978e3e44d06899107ee896060e3928fd4fc7df36186233b0a40f,,,kept,
CP01-R0747,747,748,747,877591fc240a686a1e72bed7c5ebae0cc90e71b1112e0385d82c4def63d02484,,,kept,
CP01-R0748,748,749,748,66383643010a88c67a8af9fbb5ac47214e0112263368f44d8303dfbdbcc98644,,,kept,
CP01-R0749,749,750,749,978c21274975aebbcecf575b671af0aeff342770eead5ca558bdb14c5d42c5ef,,,kept,
CP01-R0750,750,751,750,9d10421b65cdd353c720b6987b6b4b66944a1f78f10b9a1cf88b24a19c224b9e,,,kept,
CP01-R0751,751,752,751,73c8f8814c4f4087ed53486d6e48c155bb6420edaff777bd8c9e385a3f230d83,,,kept,
CP01-R0752,752,753,752,5e21076b096288756b3ca07ae1c1ca300abf86af40b1b02b51c27668f61873d0,,,kept,
CP01-R0753,753,754,753,667c220a0ab997d6b74217a3ad8a4ee8c2379a2a4c9ef2ff9eaaa32125316ab6,,,kept,
CP01-R0754,754,755,754,b2b46bb0daa2731e33590e61e8b3aeeaf5ec4926fb4f4189a47cbcad39476fd3,,,kept,
CP01-R0755,755,756,755,03525b8d0954f4351c60da0795a6e32f4626c5e8437f0e782e1260d09927216e,,,kept,
CP01-R0756,756,757,756,639f5eee797187b1e6f19df14327a72780cf916c03a95a5b1aa4626711e39f44,,,kept,
CP01-R0757,757,758,757,91d209dc7ab8d96f52c75ce0f63f6fdd7adec1b238c6ad59ac677040c2d5686b,,,kept,
CP01-R0758,758,759,758,86e5428e8a987552ca5e83afa2d37ab27fd8ce9fc299353ec5c4d41280f17420,,,kept,
CP01-R0759,759,760,759,cae861fb7ef25bc6aff0e4a04b44b70d92075b374cd4568ae32c7a16ed52a0f4,,,kept,
CP01-R0760,760,761,760,d723fd0617117bcfbe322e84b40f988b4dc73068ab91dfab686cdd1a59bdac5e,,,kept,
CP01-R0761,761,762,761,8f35cdd8437618a8686f8be828cab91b5bd7bf4ed898b1763246e9e853ae4843,,,kept,
CP01-R0762,762,763,762,030aa99335d4dd8a2b6d16240cd7f8c1f6bba971258f490426ddeccea450d38d,,,kept,
CP01-R0763,763,764,763,d2b7d45dd5151f06e965604f9df2eb8a89f34d5abe72a158550230d708e46653,,,kept,
CP01-R0764,764,765,764,1dae045a886eeabddd246b6ff5a820629a2580e6c7d5ac1920f0704f92628987,,,kept,
CP01-R0765,765,766,765,945fa092d8eef74b13010519af90b6600c01d7c5333900593c4c656ba7bba12d,,,kept,
CP01-R0766,766,767,766,bec78f8022f377b0fb4a78d2e5db0b573c218563edca9d3c9d5024f465f4a614,,,kept,
CP01-R0767,767,768,767,1f35e617ad559365271ae76a84669700fa2a832281ad23aae00b60420f4a6fd6,,,kept,
CP01-R0768,768,769,768,f7ea254572695c898402dc442ec86e721e6bae0561d67747d0e4bae652504e56,,,kept,
CP01-R0769,769,770,769,e07d7dfd3c6f7c1fc94e628234d2f3226795030db2c389f7972c6a3ed2fb3d58,,,kept,
CP01-R0770,770,771,770,4c32b58b1fafb5fa9fb48dc2c88023d94b85d416c5a598e630ea561aa5343695,,,kept,
CP01-R0771,771,772,771,1be6c24619bcdc8fea822810c6864a59c6003d051d84ee41b192eeae81a69291,,,kept,
CP01-R0772,772,773,772,c8adb9e0c98b93b6c80551b7e3f67e1322baebb450641f4f69b8d8bd6e44b384,,,kept,
CP01-R0773,773,774,773,6da6a8fb0b32b0d413434db9cb56c668029e4214a8b45721b65c2783664ca535,,,kept,
CP01-R0774,774,775,774,96c09e8847ae379688748fe2e0442ef221557b68e57b8ce7ea9cfd26c39403ba,,,kept,
CP01-R0775,775,776,775,14d91ad73d1238a59170f108d3d2701ed3422a3938da025db91128de5d796445,,,kept,
CP01-R0776,776,777,776,922e1cee06f1f3fec800e3735d398224f1d95ede7f882d3c45395185ffe8f256,,,kept,
CP01-R0777,777,778,777,c3604055304370f733b1db588926045308dfded144415dc14c66e5ced5b5772c,,,kept,
CP01-R0778,778,779,778,704bb35625d0a58f63f5d1f02b7126a13e010b3edcde020f7743874cd4d1d306,,,kept,
CP01-R0779,779,780,779,dc81dbc8b5d8986cab5618f567c488a59d876512aabd235803fe7918797e4e46,,,kept,
CP01-R0780,780,781,780,4e8d7366345e969f401c2b8cac4c25cd66fed689f3d13d78541f9cbd81bb3511,,,kept,
CP01-R0781,781,782,781,d8a6891f1fb8a039de61253598bd05a372ac2486bffd1b0c2376a643603359b9,,,kept,
CP01-R0782,782,783,782,2529a5bcc7b14257ccb71165bd51421d40c3ce4d83f3b1ce5aa73274e335fdf3,,,kept,
CP01-R0783,783,784,783,7e707387f47fddbed50d654b2317cad98e077a6cd671e63c74f791f0b83981b4,,,kept,
CP01-R0784,784,785,784,2f04dd2e0c9d05890811e7e38eaf989d08c6d088ca647e08c603613a334e341d,,,kept,
CP01-R0785,785,786,785,f09f2c30bd2a95c8f7844764cc6145ef74d83c6035c88d638f52f9b034a9ad3b,,,kept,
CP01-R0786,786,787,786,ad235db8ffa2c07ea6f7c802d3157460ae66699ed8719f657231ef0af8bf0f86,,,kept,
CP01-R0787,787,788,787,350e8f3372fd80791e3aa89c809f093da511c0e2b86a8c2a9ee141b0fe81378c,,,kept,
CP01-R0788,788,789,788,ca5038d053061052e75d70d2a746c37be1f8a881682ab371e88ecbb06fa1877d,,,kept,
CP01-R0789,789,790,789,e79ae7c3bf63d67d61b5357abf0c598edaf4e44271fbe7d51fa30d79db78d89b,,,kept,
CP01-R0790,790,791,790,7e46d926efebc924e830176552c6288f77547e8597502ac83f621712626348db,,,kept,
CP01-R0791,791,792,791,417677b47307c717f269be60fc6474fc5de738d6d9610cbc1889700869f59b9e,,,kept,
CP01-R0792,792,793,792,197f8ae9f7e054d811443003ecdadf00c896825de36e907467a13d8337fa5ff9,,,kept,
CP01-R0793,793,794,793,cf6d9af6bcd20e16070fcb60f6c95319d0c06005f42060405ca442d373b35e5b,,,kept,
CP01-R0794,794,795,794,49d461dba97bc07dc8416c330ca46420f2765aa09683f40b817c47a72179abc5,,,kept,
CP01-R0795,795,796,795,041a04a043c21581063aa89a18f0d0e7643b433b7d1dd17b46e1b92589fa4528,,,kept,
CP01-R0796,796,797,796,d06e3b4eeffb41aeebfb973502ee9e101c2c2a9094f5bc0956af1b012ef252a4,,,kept,
CP01-R0797,797,798,797,b8d5e2384abe6309d2b1e1f078c06456fa7907d774b296dd3b14d0555f33fbab,,,kept,
CP01-R0798,798,799,798,91f89a75db266bbc95618820f4d6f3a0140f0a8aa421f7f7e8ec61d8c46195e5,,,kept,
CP01-R0799,799,800,799,81b583669af9c04696670dcac9351ce20b0a9016be322878948bad478266aa62,,,kept,
CP01-R0800,800,801,800,61479913660ec899ee678765db037cc89b11376a51ae7984f276b451d998e249,,,kept,
CP01-R0801,801,802,801,050ff9369ac742dce7cf2a60ea5bffcd51490014068d4eb60a3d7e5ee01169d8,,,kept,
CP01-R0802,802,803,802,5c621715541efc5f6c72386a8266852a39bc0c987f0aa3215efc5e05dd2b3f4a,CP01-R0802,CP01-R0802,kept,
CP01-R0803,803,804,803,608531889ef8c0df664278f7bf933540fc17680cafcb5d0f066641d678288cf4,,,kept,
CP01-R0804,804,805,804,829cb9c7b5212e927b811e269eb67ec3d6b11ee9975d3b608ef3bbb3721eee64,,,kept,
CP01-R0805,805,806,805,7c465e53182671c55066888ce209c3469357d67707b2e578659944637c5a72b4,,,kept,
CP01-R0806,806,807,806,1870c97ece41a5fde43235c92ac005cf02ffaaecf8011358e77927eca91e063f,,,kept,
CP01-R0807,807,808,807,41746ca172387ba1508fa0ad93e37247dfe364473570e1834333612a6aa3ccbb,,,kept,
CP01-R0808,808,809,808,96024a261ebc592a98b40d3e9224ba287889911778d8fd04225689313d4c96b1,,,kept,
CP01-R0809,809,810,809,28cfd37df1c0fde06eb982d70bd6e3093a7ea87828ee62f6a35fa23d19dd100a,,,kept,
CP01-R0810,810,811,810,5c621715541efc5f6c72386a8266852a39bc0c987f0aa3215efc5e05dd2b3f4a,CP01-R0802,CP01-R0802,kept,
CP01-R0811,811,812,811,349d3d7de188683ae110da833192bd40872b7022e9e9510c6c1718548f56603b,,,kept,
CP01-R0812,812,813,812,c0f47b13cc5b4ed26651ff4453ec39f89252ef37600c52a40b7b096a5b446861,,,kept,
CP01-R0813,813,814,813,fe14ea327ddcf01a9c74a33f150e002bee281373fd2de820ac1668c853d6a441,,,kept,
CP01-R0814,814,815,814,80cf79e5096b76cf74f773742bc894540420a653498d515d1e0569006a37054f,,,kept,
CP01-R0815,815,816,815,7859a7a8f034ec49e37f593b33530eb35f89ac3d751e975dd3349de83bccbaf4,,,kept,
CP01-R0816,816,817,816,cfb2c1a9c8ec03b0d82c2d9f1920b3f597ab4296d09e1aa94af663f81da49bf3,,,kept,
CP01-R0817,817,818,817,8d3108704085298f2855d1a52147d751a3c25584ea86b774707ab78011d2578a,,,kept,
CP01-R0818,818,819,818,b5a65d5c1fa56de1a09bb580fa6713f59dd978c7982ccb46c072c8268cc23c03,,,kept,
CP01-R0819,819,820,819,e4c2a551da946c0069e4ada2d398cba89e4746107485671086cea6d38cec7482,,,kept,
CP01-R0820,820,821,820,685b4f4321dcb1841bb793bc66537a4432b62494bd7ef010475f36426f7d7ae4,,,kept,
CP01-R0821,821,822,821,90ca399fd0f7908fa1cf60359655d458aa7c5b30899e43c27394bad4162facc7,,,kept,
CP01-R0822,822,823,822,a3cd7f92474cf3b8a8656360b4428b0c79831f817a8164db2fd53df7aa8512ff,,,kept,
CP01-R0823,823,824,823,e70e7c8b4313ad7e0a7df95641640bdfed9fc1ae3f0837c02547ded46b2ec65f,,,kept,
CP01-R0824,824,825,824,a4c7aec9cd3d32127eea96ecf594540818849279d21cb6d0dacba37d3940bc93,,,kept,
CP01-R0825,825,826,825,0bc95082dd48b249abc3bb5bb69db7830fca13bca8216d88f1b4c3a729b486a7,,,kept,
CP01-R0826,826,827,826,ff1928ebd089faab010eb7235d5cd87c6cfb03032265bf5a7e95f4712592f7e1,,,kept,
CP01-R0827,827,828,827,282c0d0a8097a5dcdd63113845101913d55d163a17ebabb36def0a3e9d473776,,,kept,
CP01-R0828,828,829,828,ef5346996ecb5873b16d26f60cda14c582073733f6bb872e5106c7b2ead3cd14,,,kept,
CP01-R0829,829,830,829,10563b769d8f167e38df0e0622345f938f60a0d495a9bdb41a4a2f0ad7ef7f41,,,kept,
CP01-R0830,830,831,830,8ba6cdb623c106864d89a1810c932afadfcb949ff393dc8b7ef83c3783da42d1,,,kept,
CP01-R0831,831,832,831,cb57b18d274a238c5731832c4c74594a07e0d65516c5ed13a2fd987052d664d2,,,kept,
CP01-R0832,832,833,832,eea0401f45c577b84b58c2e8df9d8aba33930ad373d954b404bdd7b601810abc,,,kept,
CP01-R0833,833,834,833,df5bc2f48d7dc77d654074e95221b286da003ad9d7c0b83b60e9471fb621f3bc,,,kept,
CP01-R0834,834,835,834,c857aecacf554407dcc0a24101a096938da0d771fe0ed02a7351001d2e7bb435,,,kept,
CP01-R0835,835,836,835,a95d8c2a17498dec9745675d08a9f443d49d2a1f0742f19602ff032a466aa320,,,kept,
CP01-R0836,836,837,836,aa15bc22fc60a529ce4a92bd1301493678c9e912fea46f103c1693d28518797f,,,kept,
CP01-R0837,837,838,837,1c2f0ffce46658cd113ff99f63b50a45fbb6d0c85e6fd0ee744b2df9fc379f39,,,kept,
CP01-R0838,838,839,838,b249e2bd2bd36fc7a6cdd811b52a67c9192166bc649654e2a6258c209b343f08,,,kept,
CP01-R0839,839,840,839,c249727a67b485e9d4c7baf60596cc28dd525aa21b94d24940d549a2fa69d5e7,,,kept,
CP01-R0840,840,841,840,8950d75baac23227c86e7bd4e49b3d2783ac7fe6a28518fae40514d9f766d1ba,,,kept,
CP01-R0841,841,842,841,68e5a25419820eb057851489f30297f1ad76544e78a3d0505da048df9264afc3,,,kept,
CP01-R0842,842,843,842,99bbf9f091bde8ab7eaeed63215b0624ecca527faaac3f9d8260e6dc6887facf,,,kept,
CP01-R0843,843,844,843,bfb47d832295940a979b4cdc471f87bd94d402f10690b7f38c0727c343a3a497,,,kept,
CP01-R0844,844,845,844,a13af7cd5327ba9f269392a0ddcae307b9894661ab1d5f5f403c53d724fd98a0,,,kept,
CP01-R0845,845,846,845,624401a9d27d27622307f61140e1c0b43a903e42d3e913af10a44563007e764f,,,kept,
CP01-R0846,846,847,846,a57881bcb5916b76261ee6f35093112252986bfefa91d2d3052a01e3bd51431b,,,kept,
CP01-R0847,847,848,847,3d3ff285bc84150b02017acc3106ff08f8282d19fe45293aaae74188d4fabd1e,,,kept,
CP01-R0848,848,849,848,1c01c47bfbae1004db515ae836796b1f828a25eec4c7f6563640b753b4dd3d4d,,,kept,
CP01-R0849,849,850,849,b6580cf369823dc5a70aa72b65f053662235363755b6baaa308135c082ec8b19,,,kept,
CP01-R0850,850,851,850,b7f581cbb603ea21fad32b43c1b9d0b9fae4a603756e14d444fa67bf91d7b537,,,kept,
CP01-R0851,851,852,851,5e532e89eea24b55c6c8aaa5d24db5a52dab820e988b07b53943b3e04d2063fa,,,kept,
CP01-R0852,852,853,852,4b6d19bd5799313d2d7b4f7412c5cdc87b88ac2660c76d6c5e2646bb801dc415,,,kept,
CP01-R0853,853,854,853,f0507ed889ee45e9994f59b1d6afbc74064e029895d5b1bc12672d41b884edb0,,,kept,
CP01-R0854,854,855,854,6adc9456fa1d781dd564a6b67c2dd120cba7e95b4fd09eaec64db13374ed7045,,,kept,
CP01-R0855,855,856,855,10a7d5721d07ba95af3242e23d1e0c0dcfdd12eda59a9dc2c2c07d89b38e96a9,,,kept,
CP01-R0856,856,857,856,1bef7e22a861a695c610da03857b37f8c781cab4b8b3956d15b1e04fb6c9c245,,,kept,
CP01-R0857,857,858,857,b35449f6f3bf0efda1fdec49bdbe1421bc16859eabfd23c8d0fb1a75b9f42e72,,,kept,
CP01-R0858,858,859,858,1e83b6bd9a80a4b17d3f43dc3ad243c0182cb6c9151fc523a3391f172240acf6,,,kept,
CP01-R0859,859,860,859,8af921dfdbd53d91d06b43815db1d1068bd4e1826b012457a20b0462320b376e,,,kept,
CP01-R0860,860,861,860,6179bd213e55e20132e4f7d6e5d314097a9a30ec94ace94e032f5153c2dbbb2e,,,kept,
CP01-R0861,861,862,861,8e6c468e83dc3678c3f297778bc74a7d629bf481b942b59e39f6e588b37f40ac,,,kept,
CP01-R0862,862,863,862,682eac6df1f49b42cab69839f7021d2b808444229b0e42b5551f8197a8bf74b0,,,kept,
CP01-R0863,863,864,863,d01c3fd275703123a9cebd1d15b0052b3558c8068ae6ee6ac52256c47235db88,,,kept,
CP01-R0864,864,865,864,df24f37e868d9ee1fd679e399c06550ebb8d533c5c7205233bb3df7d9a1d090a,,,kept,
CP01-R0865,865,866,865,dfdb358dec12cbb647045f754acef0d2e4989da4b2dcd644cd536238354e79ea,,,kept,
CP01-R0866,866,867,866,2f219200ef2c80acf813b77ef1b261e69f585c43f729efe9bf2744686f09f261,,,kept,
CP01-R0867,867,868,867,82cfa5c4dcefb6ea674644b768c98b402dd2e1b7d8eed3a910f52550f4f83ae1,,,kept,
CP01-R0868,868,869,868,9902dd3fbb6ca5c938d66e9788e1c7e6e73e2a433aa84032c10f89873da9cb9b,,,kept,
CP01-R0869,869,870,869,fd2f88204db6d359ccf10c42458b243df1ef2ab2c8be66d98427660f11564695,,,kept,
CP01-R0870,870,871,870,c8b2651c471f06651ead9be7ebf34afaf6a9ed953349d8ef6856a2965e6c2b5e,,,kept,
CP01-R0871,871,872,871,5dbdd38eca53a9fda3ea9c01fb725b6483cb66b1f8e6a226f0ad9b0c988ff9a0,,,kept,
CP01-R0872,872,873,872,f8eb004779e1d2aed0f7b1e2021c7e4cb4535abb96236f98a8a1c4400b273705,,,kept,
CP01-R0873,873,874,873,9843987413ad55dc95e3b8fe3719fa6e0dd000e56c383a5077ee6de7b7ca1085,,,kept,
CP01-R0874,874,875,874,b9b47252d93d3dc4a1204b866ac5c302dcd3ef15a378c334180dbb44d96b210f,,,kept,
