model_id,predictor_profile_id,profile_size,row_id,source_record,source_line,training_rank,predicted_mpa,residual_mpa,absolute_difference_from_rowwise_loo_mpa
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0418,1,CP01-R0418,418,419,9,8.83679349,3.34320651,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0419,1,CP01-R0419,419,420,9,11.09799498,0.88200502,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0420,1,CP01-R0420,420,421,9,22.59252972,-5.71252972,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0421,1,CP01-R0421,421,422,9,30.28439037,2.80560963,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0422,1,CP01-R0422,422,423,9,29.80104346,4.43895654,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0423,1,CP01-R0423,423,424,9,30.37410789,1.43589211,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0424,1,CP01-R0424,424,425,9,27.60464820,2.14535180,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0425,1,CP01-R0425,425,426,9,29.07246798,3.93753202,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0426,1,CP01-R0426,426,427,9,29.98438878,2.91561122,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0427,1,CP01-R0427,427,428,9,30.63647449,-1.08647449,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0428,1,CP01-R0428,428,429,9,23.54457492,-4.12457492,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0429,1,CP01-R0429,429,430,9,23.22471327,1.43528673,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0430,1,CP01-R0430,430,431,9,30.42599286,-0.83599286,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0431,1,CP01-R0431,431,432,9,22.32525051,1.95474949,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0432,1,CP01-R0432,432,433,9,24.60676277,-3.87676277,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0433,1,CP01-R0433,433,434,9,28.61671326,-2.41671326,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0434,1,CP01-R0434,434,435,9,36.31377599,10.07622401,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0435,1,CP01-R0435,435,436,9,35.86984508,3.29015492,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0436,1,CP01-R0436,436,437,9,36.42173273,4.77826727,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0437,1,CP01-R0437,437,438,9,33.68831390,0.00168610,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0438,1,CP01-R0438,438,439,9,35.14041733,3.05958267,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0439,1,CP01-R0439,439,440,9,36.03277398,5.37722602,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0440,1,CP01-R0440,440,441,9,36.68776453,1.12223547,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0441,1,CP01-R0441,441,442,9,29.60993601,-4.75993601,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0442,1,CP01-R0442,442,443,9,29.30753932,-2.08753932,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0443,1,CP01-R0443,443,444,9,36.43809237,8.20190763,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0444,1,CP01-R0444,444,445,9,28.35360335,8.91639665,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0445,1,CP01-R0445,445,446,9,30.62552436,2.64447564,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0446,1,CP01-R0446,446,447,9,34.62366950,1.93633050,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0447,1,CP01-R0447,447,448,9,42.36300948,11.35699052,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0448,1,CP01-R0448,448,449,9,41.90838798,6.68161202,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0449,1,CP01-R0449,449,450,9,42.45795249,9.26204751,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0450,1,CP01-R0450,450,451,9,39.79479346,-3.94479346,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0451,1,CP01-R0451,451,452,9,41.13003912,12.63996088,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0452,1,CP01-R0452,452,453,9,42.05232241,11.40767759,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0453,1,CP01-R0453,453,454,9,42.72005054,6.26994946,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0454,1,CP01-R0454,454,455,9,35.67060176,-3.95060176,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0455,1,CP01-R0455,455,456,9,35.33152588,4.30847412,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0456,1,CP01-R0456,456,457,9,42.49226888,8.76773112,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0457,1,CP01-R0457,457,458,9,34.40943202,8.98056798,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0458,1,CP01-R0458,458,459,9,36.68741061,2.58258939,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0459,1,CP01-R0459,459,460,9,39.74752090,-1.78752090,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0460,1,CP01-R0460,460,461,9,47.44607976,7.57392024,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0461,1,CP01-R0461,461,462,9,46.99985510,2.99014490,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0462,1,CP01-R0462,462,463,9,47.53897803,6.12102197,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0463,1,CP01-R0463,463,464,9,44.91262184,-7.23262184,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0464,1,CP01-R0464,464,465,9,46.21008118,9.84991882,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0465,1,CP01-R0465,465,466,9,47.12375532,9.68624468,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0466,1,CP01-R0466,466,467,9,47.80623337,3.13376663,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0467,1,CP01-R0467,467,468,9,40.76776818,-7.20776818,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0468,1,CP01-R0468,468,469,9,40.42449804,0.73550196,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0469,1,CP01-R0469,469,470,9,47.57909414,5.38090586,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0470,1,CP01-R0470,470,471,9,39.49913875,4.78086125,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0471,1,CP01-R0471,471,472,9,41.79018561,-1.64018561,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0472,3,CP01-R0472,472,473,9,56.93644154,0.09355846,0.10462918
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0472,3,CP01-R0473,473,474,9,56.93644154,-12.51644154,0.03305199
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0472,3,CP01-R0474,474,475,9,56.93644154,-5.91644154,0.07051507
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0475,1,CP01-R0475,475,476,9,56.69810031,-3.30810031,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0476,3,CP01-R0476,476,477,9,37.54386643,-2.18386643,0.23055091
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0476,3,CP01-R0477,477,478,9,37.54386643,-12.52386643,0.14132566
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0476,3,CP01-R0478,478,479,9,37.54386643,-14.19386643,0.12691500
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0479,3,CP01-R0479,479,480,9,44.73987054,7.27012946,0.08084676
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0479,3,CP01-R0480,480,481,9,44.73987054,-6.71987054,0.01216889
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0479,3,CP01-R0481,481,482,9,44.73987054,-5.43987054,0.00365852
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0482,3,CP01-R0482,482,483,9,62.99815929,-1.92815929,0.09115711
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0482,3,CP01-R0483,483,484,9,62.99815929,-6.85815929,0.06038929
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0482,3,CP01-R0484,484,485,9,62.99815929,-7.74815929,0.05483486
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0485,1,CP01-R0485,485,486,9,62.79353417,-8.02353417,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0486,1,CP01-R0486,486,487,9,54.74869476,-4.50869476,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0487,1,CP01-R0487,487,488,9,54.72346703,-8.04346703,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0488,1,CP01-R0488,488,489,9,54.44746180,-7.76746180,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0489,1,CP01-R0489,489,490,9,35.29026688,-12.54026688,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0490,1,CP01-R0490,490,491,9,35.21706309,-9.70706309,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0491,1,CP01-R0491,491,492,9,34.86273978,-0.09273978,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0492,1,CP01-R0492,492,493,9,42.63410259,-5.79410259,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0493,1,CP01-R0493,493,494,9,42.52319129,3.37680871,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0494,1,CP01-R0494,494,495,9,42.27695490,-0.60695490,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0495,1,CP01-R0495,495,496,9,60.81489536,-4.47489536,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0496,1,CP01-R0496,496,497,9,60.82808772,-12.85808772,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0497,1,CP01-R0497,497,498,9,60.45370920,1.00629080,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0498,1,CP01-R0498,498,499,9,53.83223174,-9.80223174,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0499,1,CP01-R0499,499,500,9,53.66408550,1.78591450,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0500,1,CP01-R0500,500,501,9,57.24800690,-1.69800690,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0501,1,CP01-R0501,501,502,9,56.54980535,1.37019465,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0502,1,CP01-R0502,502,503,9,38.06099712,-12.45099712,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0503,1,CP01-R0503,503,504,9,45.43436264,-11.94436264,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0504,1,CP01-R0504,504,505,9,63.37510911,-3.78510911,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0505,1,CP01-R0505,505,506,9,37.20946149,-7.65946149,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0506,1,CP01-R0506,506,507,9,44.58558117,-6.66558117,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0507,1,CP01-R0507,507,508,9,62.65469259,-0.79469259,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0508,1,CP01-R0508,508,509,9,53.16713854,8.88286146,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0509,1,CP01-R0509,509,510,9,35.55965771,-3.54965771,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0510,1,CP01-R0510,510,511,9,54.34222011,17.75777989,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0511,1,CP01-R0511,511,512,9,41.17362733,-2.17362733,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0512,1,CP01-R0512,512,513,9,59.25486323,6.44513677,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0513,1,CP01-R0513,513,514,9,35.12432159,-3.01432159,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0514,1,CP01-R0514,514,515,9,42.51699114,-2.22699114,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0515,1,CP01-R0515,515,516,9,60.45438732,13.90561268,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0516,1,CP01-R0516,516,517,9,23.90515007,-1.93515007,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0517,1,CP01-R0517,517,518,9,4.29078921,5.55921079,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0518,1,CP01-R0518,518,519,9,11.73357494,3.33642506,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0519,1,CP01-R0519,519,520,9,30.00990217,-6.75990217,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0520,1,CP01-R0520,520,521,9,36.28998078,7.44001922,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0521,1,CP01-R0521,521,522,9,16.88677138,-3.48677138,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0522,1,CP01-R0522,522,523,9,24.24920105,-0.11920105,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0523,1,CP01-R0523,523,524,9,42.41120547,2.10879453,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0524,2,CP01-R0524,524,525,9,53.67524795,9.26475205,0.04116299
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0524,2,CP01-R0525,525,526,9,53.67524795,5.81475205,0.06558576
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0526,2,CP01-R0526,526,527,9,34.42324392,-9.30324392,0.09658922
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0526,2,CP01-R0527,527,528,9,34.42324392,-10.78324392,0.08333235
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0528,2,CP01-R0528,528,529,9,41.72248756,-5.97248756,0.02298431
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0528,2,CP01-R0529,529,530,9,41.72248756,-3.11248756,0.04410411
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0530,2,CP01-R0530,530,531,9,59.71648218,9.03351782,0.05636885
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0530,2,CP01-R0531,531,532,9,59.71648218,7.06351782,0.07209001
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0532,1,CP01-R0532,532,533,9,33.23212890,-9.38212890,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0533,1,CP01-R0533,533,534,9,35.41862345,-3.34862345,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0534,1,CP01-R0534,534,535,9,5.57888725,6.07111275,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0535,1,CP01-R0535,535,536,9,16.50878331,2.69121669,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0536,1,CP01-R0536,536,537,9,46.26445396,2.58554604,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0537,1,CP01-R0537,537,538,9,36.04964941,3.55035059,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0538,1,CP01-R0538,538,539,9,45.03809243,-1.09809243,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0539,1,CP01-R0539,539,540,9,32.88671247,1.68328753,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0540,1,CP01-R0540,540,541,9,55.25017745,-0.93017745,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0541,1,CP01-R0541,541,542,9,25.50572030,-1.10572030,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0542,1,CP01-R0542,542,543,9,10.16537573,5.45462427,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0543,1,CP01-R0543,543,544,9,32.01428911,-10.15428911,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0544,1,CP01-R0544,544,545,9,9.55423491,0.66576509,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0545,1,CP01-R0545,545,546,9,13.03966926,1.56033074,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0546,1,CP01-R0546,546,547,9,21.71667677,-2.96667677,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0547,1,CP01-R0547,547,548,9,29.73713683,2.23286317,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0548,1,CP01-R0548,548,549,9,17.58535601,5.81464399,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0549,1,CP01-R0549,549,550,9,25.17512800,0.39487200,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0550,1,CP01-R0550,550,551,9,39.95046445,1.72953555,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0551,1,CP01-R0551,551,552,9,23.91810973,3.82189027,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0552,1,CP01-R0552,552,553,9,2.07068015,6.12931985,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0553,1,CP01-R0553,553,554,9,22.01566189,-12.39566189,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0554,1,CP01-R0554,554,555,9,41.71188807,-16.29188807,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0555,1,CP01-R0555,555,556,9,23.45122072,-7.76122072,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0556,1,CP01-R0556,556,557,9,39.71865587,-11.77865587,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0557,1,CP01-R0557,557,558,9,42.51369859,-9.88369859,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0558,1,CP01-R0558,558,559,9,26.35088603,-9.11088603,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0559,1,CP01-R0559,559,560,9,29.25413545,-9.48413545,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0560,1,CP01-R0560,560,561,9,53.79853101,-14.35853101,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0561,1,CP01-R0561,561,562,9,32.66308493,-6.91308493,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0562,1,CP01-R0562,562,563,9,38.56550688,-5.48550688,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0563,1,CP01-R0563,563,564,9,24.85828457,-0.78828457,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0564,1,CP01-R0564,564,565,9,34.60832900,-12.78832900,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0565,1,CP01-R0565,565,566,9,34.13919544,-13.06919544,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0566,1,CP01-R0566,566,567,9,15.53999615,-0.69999615,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0567,1,CP01-R0567,567,568,9,38.45768087,-6.40768087,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0568,1,CP01-R0568,568,569,9,18.04569069,-6.08569069,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0569,1,CP01-R0569,569,570,9,26.42119919,-0.97119919,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0570,1,CP01-R0570,570,571,9,40.32825806,-17.83825806,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0571,1,CP01-R0571,571,572,9,27.67319437,-2.45319437,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0572,1,CP01-R0572,572,573,9,50.92291127,-11.22291127,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0573,1,CP01-R0573,573,574,9,20.54602161,-7.45602161,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0574,1,CP01-R0574,574,575,9,48.62906237,-9.92906237,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0575,1,CP01-R0575,575,576,9,16.80908632,-9.29908632,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0576,1,CP01-R0576,576,577,9,21.43976207,-3.85976207,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0577,1,CP01-R0577,577,578,9,20.18435397,0.99564603,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0578,1,CP01-R0578,578,579,9,28.94016212,-10.74016212,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0579,1,CP01-R0579,579,580,9,30.42963038,-13.22963038,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0580,1,CP01-R0580,580,581,9,30.17346665,-7.54346665,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0581,1,CP01-R0581,581,582,9,32.17698200,-10.31698200,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0582,1,CP01-R0582,582,583,9,27.63336857,-15.26336857,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0583,1,CP01-R0583,583,584,9,25.21844298,0.51155702,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0584,1,CP01-R0584,584,585,9,46.67791788,-8.86791788,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0585,1,CP01-R0585,585,586,9,38.89531939,-16.97531939,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0586,1,CP01-R0586,586,587,9,44.30163959,-11.26163959,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0587,1,CP01-R0587,587,588,9,28.16435438,-13.62435438,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0588,1,CP01-R0588,588,589,9,35.57454214,-8.66454214,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0589,1,CP01-R0589,589,590,9,14.76738431,-6.76738431,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0590,1,CP01-R0590,590,591,9,32.31686282,-0.41686282,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0591,1,CP01-R0591,591,592,9,9.27878086,1.06121914,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0592,1,CP01-R0592,592,593,9,22.98152175,-3.21152175,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0593,1,CP01-R0593,593,594,9,36.97741210,0.46258790,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0594,1,CP01-R0594,594,595,9,10.83087019,0.64912981,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0595,1,CP01-R0595,595,596,9,36.52652698,-12.08652698,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0596,1,CP01-R0596,596,597,9,26.89956238,-9.29956238,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0597,1,CP01-R0597,597,598,9,13.12285464,-2.39285464,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0598,1,CP01-R0598,598,599,9,41.37586016,-9.99586016,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0599,1,CP01-R0599,599,600,9,9.21973796,4.00026204,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0600,1,CP01-R0600,600,601,9,16.63780202,4.33219798,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0601,1,CP01-R0601,601,602,9,22.70522025,4.33477975,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0602,1,CP01-R0602,602,603,9,28.77459999,3.26540001,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0603,1,CP01-R0603,603,604,9,39.02350003,-3.85350003,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0604,1,CP01-R0604,604,605,9,45.12534606,-8.67534606,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0605,1,CP01-R0605,605,606,9,51.36248292,-12.47248292,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0606,1,CP01-R0606,606,607,9,-0.57763308,7.04763308,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0607,1,CP01-R0607,607,608,9,12.96693394,-0.12693394,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0608,1,CP01-R0608,608,609,9,19.03275511,-0.61275511,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0609,1,CP01-R0609,609,610,9,29.29738143,-7.34738143,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0610,1,CP01-R0610,610,611,9,35.53911852,-11.43911852,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0611,1,CP01-R0611,611,612,9,41.81045701,-16.73045701,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0612,1,CP01-R0612,612,613,9,17.81849267,3.44150733,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0613,1,CP01-R0613,613,614,9,23.88943187,2.08056813,0.00000000
FULL_ADDITIVE_LOG_AGE_28,CP01-PROFILE-R0614,1,CP01-R0614,614,615,9,4.30266600,7.05733400,0.00000000
